subject,block_type,metric,k,neighbour_consistency,null_mean,null_std,p_perm,label_neighbour_consistency,accuracy
2242025001,imagined_sentence,pearson_raw,10,0.5209176788124157,0.513697705802969,0.016887897753997735,0.3093812375249501,0.5138794854434665,0.5133333333333333
2262025001,imagined_sentence,pearson_raw,10,0.5182186234817814,0.498255060728745,0.01585649931882969,0.10578842315369262,0.47940580688723833,0.5
3032025001,imagined_sentence,pearson_raw,10,0.5057393652937204,0.5058771100607697,0.016647663604658212,0.5269461077844312,0.4962962962962963,0.4666666666666667
3032025002,imagined_sentence,pearson_raw,10,0.6267748478701826,0.6179864773495605,0.013932169527954544,0.27944111776447106,0.6309041835357625,0.5733333333333334
3062025001,imagined_sentence,pearson_raw,10,0.47329276538201487,0.49825152129817446,0.017017150198491295,0.936127744510978,0.5033875338753387,0.5066666666666667
3062025002,imagined_sentence,pearson_raw,10,0.5581867388362652,0.5421001353179973,0.015622898272186077,0.1437125748502994,0.5289757412398922,0.48
3102025001,imagined_sentence,pearson_raw,10,0.5138419986495611,0.5312059419311277,0.016317461941217005,0.8582834331337326,0.5332428765264586,0.48
3102025002,imagined_sentence,pearson_raw,10,0.5030384875084403,0.5053517893315328,0.01649018775257457,0.5588822355289421,0.4728629579375848,0.56
3132025001,imagined_sentence,pearson_raw,10,0.4766101694915254,0.4970766101694915,0.01628847465739967,0.9001996007984032,0.4888135593220339,0.5066666666666667
3132026002,imagined_sentence,pearson_raw,10,0.5444743935309974,0.543154986522911,0.015107874358796555,0.44510978043912175,0.5481481481481482,0.48
3172026001,imagined_sentence,pearson_raw,10,0.5287356321839081,0.5336132521974307,0.016254824942636234,0.6087824351297405,0.5498652291105122,0.5133333333333333
3192026001,imagined_sentence,pearson_raw,10,0.49527027027027026,0.49610675675675675,0.017209889955247568,0.5049900199600799,0.4847870182555781,0.49333333333333335
3202026001,imagined_sentence,pearson_raw,10,0.4911924119241192,0.49677506775067753,0.015349893490706755,0.656686626746507,0.49696151249155973,0.5
3202026002,imagined_sentence,pearson_raw,10,0.5016880486158002,0.5042444294395678,0.01595805422727531,0.5708582834331337,0.5210027100271003,0.46
3292026001,imagined_sentence,pearson_raw,10,0.5081190798376184,0.4990148849797023,0.017018626421984293,0.32335329341317365,0.4993252361673414,0.52
4032026001,imagined_sentence,pearson_raw,10,0.535230352303523,0.5231802168021681,0.015959163620311516,0.25149700598802394,0.525,0.49333333333333335
4042026001,imagined_sentence,pearson_raw,10,0.4989816700610998,0.49947318397827567,0.015887917204526935,0.5089820359281437,0.5155405405405405,0.46
4042026002,imagined_sentence,pearson_raw,10,0.5010169491525424,0.4977722033898305,0.016025033619287102,0.4231536926147705,0.4861392832995267,0.5133333333333333
4042026003,imagined_sentence,pearson_raw,10,0.4817567567567568,0.49891756756756755,0.017369670120709387,0.8343313373253493,0.5088075880758808,0.42
4062026001,imagined_sentence,pearson_raw,10,0.5242261103633916,0.4974387617765814,0.016789957627029017,0.059880239520958084,0.49865047233468285,0.52
4142026001,imagined_sentence,pearson_raw,10,0.5300878972278567,0.5648992562542258,0.015717977045166615,0.9880239520958084,0.5575757575757576,0.52
4142026002,imagined_sentence,pearson_raw,10,0.5272727272727272,0.5005818181818182,0.01652590977758275,0.05389221556886228,0.4976335361730899,0.5533333333333333
4182026001,imagined_sentence,pearson_raw,10,0.5206220419202163,0.49678296146044626,0.01778564556903264,0.08183632734530938,0.5229419703103914,0.4266666666666667
4182026002,imagined_sentence,pearson_raw,10,0.48818365968939903,0.49677920324105335,0.016599815197589074,0.688622754491018,0.5027027027027027,0.4533333333333333
4192026001,imagined_sentence,pearson_raw,10,0.5527027027027027,0.5201081081081081,0.01673126875862055,0.031936127744510975,0.5351826792963464,0.5133333333333333
4192026002,imagined_sentence,pearson_raw,10,0.5279838165879973,0.5125380984490896,0.016476956270287415,0.19161676646706588,0.5074224021592443,0.5466666666666666
2242025001,imagined_sentence,lagged_xcorr_max,10,0.5490859851049424,0.5119498984427894,0.016570445500337136,0.011976047904191617,0.5071090047393365,0.5133333333333333
2262025001,imagined_sentence,lagged_xcorr_max,10,0.4973009446693657,0.49831039136302296,0.01766116167210093,0.562874251497006,0.5063973063973064,0.5
3032025001,imagined_sentence,lagged_xcorr_max,10,0.518918918918919,0.503877027027027,0.016759336059117606,0.1936127744510978,0.50236008091706,0.4666666666666667
3032025002,imagined_sentence,lagged_xcorr_max,10,0.6230613621038436,0.6184113283884018,0.014507033040429192,0.4111776447105788,0.6347062795408508,0.5733333333333334
3062025001,imagined_sentence,lagged_xcorr_max,10,0.5050573162508429,0.5001227242076871,0.017814939179510096,0.4031936127744511,0.4800270819228165,0.5066666666666667
3062025002,imagined_sentence,lagged_xcorr_max,10,0.5542818610923803,0.5439568442346595,0.016082663698740684,0.27944111776447106,0.5428764348413234,0.48
3102025001,imagined_sentence,lagged_xcorr_max,10,0.5472972972972973,0.531572972972973,0.016137393114676817,0.15768463073852296,0.5422582826233941,0.48
3102025002,imagined_sentence,lagged_xcorr_max,10,0.5060810810810811,0.5042972972972972,0.016760439874216,0.46107784431137727,0.5111561866125761,0.56
3132025001,imagined_sentence,lagged_xcorr_max,10,0.4871621621621622,0.4956310810810811,0.01702269416127777,0.6806387225548902,0.5232323232323233,0.5066666666666667
3132026002,imagined_sentence,lagged_xcorr_max,10,0.5602165087956699,0.5427239512855209,0.01621029244993952,0.15568862275449102,0.5486486486486486,0.48
3172026001,imagined_sentence,lagged_xcorr_max,10,0.5261726716519375,0.5348293677770224,0.015585401628616114,0.7365269461077845,0.5175675675675676,0.5133333333333333
3192026001,imagined_sentence,lagged_xcorr_max,10,0.48787061994609165,0.4956752021563342,0.01609690431981051,0.7065868263473054,0.4851551956815115,0.49333333333333335
3202026001,imagined_sentence,lagged_xcorr_max,10,0.4976335361730899,0.4960473292765382,0.016279079222775297,0.4810379241516966,0.4925775978407557,0.5
3202026002,imagined_sentence,lagged_xcorr_max,10,0.5114864864864865,0.5041135135135135,0.017261791261211964,0.34530938123752497,0.5144976399190829,0.46
3292026001,imagined_sentence,lagged_xcorr_max,10,0.4932523616734143,0.4960350877192983,0.017124179677218708,0.5868263473053892,0.4796195652173913,0.52
4032026001,imagined_sentence,lagged_xcorr_max,10,0.5257104194857916,0.5250460081190799,0.016169420304639064,0.46506986027944114,0.5142276422764228,0.49333333333333335
4042026001,imagined_sentence,lagged_xcorr_max,10,0.5087837837837837,0.49937837837837834,0.015801937912241104,0.2874251497005988,0.49595687331536387,0.46
4042026002,imagined_sentence,lagged_xcorr_max,10,0.48247978436657685,0.49922641509433957,0.016416760855304566,0.846307385229541,0.5023632680621202,0.5133333333333333
4042026003,imagined_sentence,lagged_xcorr_max,10,0.49055330634278005,0.4976477732793522,0.016154046326905813,0.6866267465069861,0.5252865812542145,0.42
4062026001,imagined_sentence,lagged_xcorr_max,10,0.4898373983739837,0.49762466124661253,0.016446732880322286,0.6946107784431138,0.5003385240352065,0.52
4142026001,imagined_sentence,lagged_xcorr_max,10,0.5550303848750844,0.5647346387575962,0.015734693912639063,0.7345309381237525,0.5579661016949152,0.52
4142026002,imagined_sentence,lagged_xcorr_max,10,0.4845222072678331,0.4995168236877523,0.01642249053185595,0.8263473053892215,0.49324324324324326,0.5533333333333333
4182026001,imagined_sentence,lagged_xcorr_max,10,0.4983142279163857,0.49572757923128796,0.017100890848307633,0.4431137724550898,0.4800810263335584,0.4266666666666667
4182026002,imagined_sentence,lagged_xcorr_max,10,0.5345528455284553,0.4955216802168021,0.017676850288621853,0.021956087824351298,0.5087719298245614,0.4533333333333333
4192026001,imagined_sentence,lagged_xcorr_max,10,0.5233581584292485,0.5209817197020988,0.01635972731154642,0.437125748502994,0.5084402430790007,0.5133333333333333
4192026002,imagined_sentence,lagged_xcorr_max,10,0.5263513513513514,0.512881081081081,0.016964652806652294,0.2215568862275449,0.49224544841537426,0.5466666666666666
2242025001,imagined_sentence,envelope_corr,10,0.5037542662116041,0.5129160409556314,0.01583093822947503,0.718562874251497,0.5269905533063428,0.5133333333333333
2262025001,imagined_sentence,envelope_corr,10,0.5181451612903226,0.4975537634408602,0.015095743596688565,0.09580838323353294,0.48818365968939903,0.5
3032025001,imagined_sentence,envelope_corr,10,0.5003412969283276,0.5047153583617747,0.015661528648184337,0.6127744510978044,0.49663072776280326,0.4666666666666667
3032025002,imagined_sentence,envelope_corr,10,0.610204081632653,0.6175931972789116,0.019104566910515253,0.6606786427145709,0.6140350877192983,0.5733333333333334
3062025001,imagined_sentence,envelope_corr,10,0.502710027100271,0.4990934959349594,0.015494029754315986,0.3992015968063872,0.4885135135135135,0.5066666666666667
3062025002,imagined_sentence,envelope_corr,10,0.5407407407407407,0.5442276094276094,0.01692220273728434,0.5868263473053892,0.5335138794854435,0.48
3102025001,imagined_sentence,envelope_corr,10,0.5608607935440484,0.5320901143241427,0.016715612282993054,0.0499001996007984,0.5488215488215489,0.48
3102025002,imagined_sentence,envelope_corr,10,0.4929388029589778,0.5049011432414257,0.01639910432525608,0.782435129740519,0.5151515151515151,0.56
3132025001,imagined_sentence,envelope_corr,10,0.4936026936026936,0.49684713804713804,0.015936719116561002,0.5888223552894212,0.487508440243079,0.5066666666666667
3132026002,imagined_sentence,envelope_corr,10,0.5390835579514824,0.5425795148247978,0.01713744023487748,0.6027944111776448,0.5452091767881242,0.48
3172026001,imagined_sentence,envelope_corr,10,0.5227736233854521,0.5357389530931339,0.01742763103251451,0.7764471057884231,0.5330634278002699,0.5133333333333333
3192026001,imagined_sentence,envelope_corr,10,0.5159755268524813,0.49722365737593477,0.016388164191612223,0.13972055888223553,0.5164983164983165,0.49333333333333335
3202026001,imagined_sentence,envelope_corr,10,0.5010114632501685,0.49633580579905595,0.014914541430204924,0.3812375249500998,0.5138233310856373,0.5
3202026002,imagined_sentence,envelope_corr,10,0.48816768086544965,0.504526031102096,0.0160214072282789,0.844311377245509,0.5277401894451962,0.46
3292026001,imagined_sentence,envelope_corr,10,0.50773369199731,0.49835776731674514,0.014913364296276179,0.2774451097804391,0.4979757085020243,0.52
4032026001,imagined_sentence,envelope_corr,10,0.543800539083558,0.5255606469002695,0.016263939873928258,0.12974051896207583,0.5246455097906819,0.49333333333333335
4042026001,imagined_sentence,envelope_corr,10,0.5,0.5001693548387097,0.014716368571461177,0.5189620758483033,0.5152129817444219,0.46
4042026002,imagined_sentence,envelope_corr,10,0.4613834788448623,0.4985265278710544,0.015551783204572102,0.9920159680638723,0.5016926201760324,0.5133333333333333
4042026003,imagined_sentence,envelope_corr,10,0.5320296695886716,0.4983020903573837,0.01453666087418232,0.00998003992015968,0.5283783783783784,0.42
4062026001,imagined_sentence,envelope_corr,10,0.5091277890466531,0.4984868154158215,0.014841460873318989,0.2435129740518962,0.5081081081081081,0.52
4142026001,imagined_sentence,envelope_corr,10,0.5853000674308834,0.5658948078219824,0.01830944948223561,0.14570858283433133,0.5741367637102234,0.52
4142026002,imagined_sentence,envelope_corr,10,0.5030262273032953,0.5008083389374579,0.01621554216027238,0.4590818363273453,0.5354969574036511,0.5533333333333333
4182026001,imagined_sentence,envelope_corr,10,0.5204081632653061,0.4969360544217687,0.01570320874722885,0.0718562874251497,0.5175438596491229,0.4266666666666667
4182026002,imagined_sentence,envelope_corr,10,0.5050847457627119,0.4968027118644068,0.015617745547418573,0.28542914171656686,0.488544474393531,0.4533333333333333
4192026001,imagined_sentence,envelope_corr,10,0.49487354750512647,0.5220683526999317,0.0165081068304528,0.9520958083832335,0.52834008097166,0.5133333333333333
4192026002,imagined_sentence,envelope_corr,10,0.4989885367498314,0.5126271072151045,0.015657313520478198,0.8063872255489022,0.4874915483434753,0.5466666666666666
2242025001,imagined_sentence,log_spectrum_corr,10,0.488135593220339,0.5142901694915254,0.01644679132888236,0.9540918163672655,0.5151515151515151,0.5133333333333333
2262025001,imagined_sentence,log_spectrum_corr,10,0.4901828029790115,0.49763710223425867,0.01629751745214066,0.6586826347305389,0.4858490566037736,0.5
3032025001,imagined_sentence,log_spectrum_corr,10,0.5165428764348413,0.5049507089804185,0.0163708034077409,0.25349301397205587,0.5016880486158002,0.4666666666666667
3032025002,imagined_sentence,log_spectrum_corr,10,0.6136210384356036,0.6167970330411329,0.015255451636294277,0.5748502994011976,0.6255060728744939,0.5733333333333334
3062025001,imagined_sentence,log_spectrum_corr,10,0.46805648957632817,0.49915669132481505,0.016670734690820182,0.9800399201596807,0.49864864864864866,0.5066666666666667
3062025002,imagined_sentence,log_spectrum_corr,10,0.504394861392833,0.5416646382691008,0.016106480281692714,0.9900199600798403,0.5371621621621622,0.48
3102025001,imagined_sentence,log_spectrum_corr,10,0.5285326086956522,0.5310298913043477,0.016104398731241146,0.5588822355289421,0.5242914979757085,0.48
3102025002,imagined_sentence,log_spectrum_corr,10,0.483695652173913,0.5043763586956521,0.016873427854634984,0.8782435129740519,0.50472334682861,0.56
3132025001,imagined_sentence,log_spectrum_corr,10,0.49358541525995947,0.49717623227548957,0.016457147764221275,0.6047904191616766,0.50472334682861,0.5066666666666667
3132026002,imagined_sentence,log_spectrum_corr,10,0.5335138794854435,0.5414014895057548,0.016061080112773716,0.7045908183632734,0.5431266846361186,0.48
3172026001,imagined_sentence,log_spectrum_corr,10,0.5171948752528658,0.5339649359406607,0.01679303977027577,0.8562874251497006,0.5371120107962213,0.5133333333333333
3192026001,imagined_sentence,log_spectrum_corr,10,0.5037288135593221,0.496375593220339,0.01664931097642356,0.3333333333333333,0.4749322493224932,0.49333333333333335
3202026001,imagined_sentence,log_spectrum_corr,10,0.49763991908294,0.49650033715441666,0.017659296108120986,0.47904191616766467,0.5071186440677966,0.5
3202026002,imagined_sentence,log_spectrum_corr,10,0.5469277515192438,0.5046320054017556,0.01642183667813441,0.005988023952095809,0.503382949932341,0.46
3292026001,imagined_sentence,log_spectrum_corr,10,0.4921928038017651,0.49743516632722334,0.01688822031653825,0.6287425149700598,0.4783783783783784,0.52
4032026001,imagined_sentence,log_spectrum_corr,10,0.5417789757412399,0.5237506738544474,0.015843656310383845,0.13373253493013973,0.5124747134187457,0.49333333333333335
4042026001,imagined_sentence,log_spectrum_corr,10,0.4875252865812542,0.4977936614969656,0.015886578963948947,0.7504990019960079,0.4854631507775524,0.46
4042026002,imagined_sentence,log_spectrum_corr,10,0.4672075726842461,0.498839756592292,0.01714762380765179,0.9640718562874252,0.49966193373901285,0.5133333333333333
4042026003,imagined_sentence,log_spectrum_corr,10,0.5196476964769647,0.49824525745257453,0.016577940122987737,0.09181636726546906,0.5165876777251185,0.42
4062026001,imagined_sentence,log_spectrum_corr,10,0.47741065407956845,0.4970209035738368,0.016892146588688668,0.8602794411177644,0.4847457627118644,0.52
4142026001,imagined_sentence,log_spectrum_corr,10,0.5436696005416385,0.5641516587677725,0.01636671106751998,0.8942115768463074,0.5425101214574899,0.52
4142026002,imagined_sentence,log_spectrum_corr,10,0.49426063470627957,0.49990411883862257,0.01565661712869751,0.624750499001996,0.5098438560760353,0.5533333333333333
4182026001,imagined_sentence,log_spectrum_corr,10,0.4881995954146999,0.4962494942683749,0.01640761414389877,0.7045908183632734,0.5134952766531714,0.4266666666666667
4182026002,imagined_sentence,log_spectrum_corr,10,0.5094339622641509,0.4968369272237197,0.015891144757455317,0.20958083832335328,0.4959514170040486,0.4533333333333333
4192026001,imagined_sentence,log_spectrum_corr,10,0.5306810519217802,0.5222737693863789,0.01621789111969437,0.3213572854291417,0.5172180958811614,0.5133333333333333
4192026002,imagined_sentence,log_spectrum_corr,10,0.5277027027027027,0.5128270270270271,0.015725220863945552,0.17964071856287425,0.4989885367498314,0.5466666666666666
2242025001,imagined_sentence,mfcc_cosine,10,0.5286968264686023,0.5129209993247805,0.016162269990631226,0.16367265469061876,0.5138607167004733,0.5133333333333333
2262025001,imagined_sentence,mfcc_cosine,10,0.5013513513513513,0.49610945945945945,0.01743577691571248,0.3932135728542914,0.48075624577987847,0.5
3032025001,imagined_sentence,mfcc_cosine,10,0.483695652173913,0.5051548913043478,0.017098231401882075,0.8902195608782435,0.5094594594594595,0.4666666666666667
3032025002,imagined_sentence,mfcc_cosine,10,0.6048714479025711,0.6181650879566982,0.013698033335873975,0.8343313373253493,0.6148148148148148,0.5733333333333334
3062025001,imagined_sentence,mfcc_cosine,10,0.5033738191632928,0.49993792172739543,0.01587292869386167,0.4111776447105788,0.4915368991198375,0.5066666666666667
3062025002,imagined_sentence,mfcc_cosine,10,0.5303643724696356,0.5414750337381916,0.015771077729614048,0.7624750499001997,0.5334685598377282,0.48
3102025001,imagined_sentence,mfcc_cosine,10,0.5460704607046071,0.5306192411924119,0.01614907235348066,0.15169660678642716,0.5341446923597025,0.48
3102025002,imagined_sentence,mfcc_cosine,10,0.4959349593495935,0.5045609756097561,0.016346880548546605,0.6826347305389222,0.5118323191345504,0.56
3132025001,imagined_sentence,mfcc_cosine,10,0.474679270762998,0.4963821742066172,0.017171055361477616,0.9101796407185628,0.4919137466307278,0.5066666666666667
3132026002,imagined_sentence,mfcc_cosine,10,0.5337381916329285,0.5429932523616734,0.01632224762209123,0.7265469061876247,0.537525354969574,0.48
3172026001,imagined_sentence,mfcc_cosine,10,0.5192437542201216,0.534784604996624,0.01577870601408945,0.8383233532934131,0.5335138794854435,0.5133333333333333
3192026001,imagined_sentence,mfcc_cosine,10,0.47935003385240355,0.49581178063642517,0.017055476592096643,0.8502994011976048,0.47673634524612274,0.49333333333333335
3202026001,imagined_sentence,mfcc_cosine,10,0.5023664638269101,0.4973617308992563,0.017838221178786116,0.38323353293413176,0.504394861392833,0.5
3202026002,imagined_sentence,mfcc_cosine,10,0.5232636547538773,0.5047848954821308,0.01618449063611538,0.13572854291417166,0.5142083897158322,0.46
3292026001,imagined_sentence,mfcc_cosine,10,0.5370619946091644,0.49775471698113205,0.016790875958377267,0.011976047904191617,0.49864864864864866,0.52
4032026001,imagined_sentence,mfcc_cosine,10,0.5064669843430906,0.5249135466303607,0.016117883154924562,0.8982035928143712,0.5152335815842924,0.49333333333333335
4042026001,imagined_sentence,mfcc_cosine,10,0.4993252361673414,0.4981497975708502,0.01759485265400511,0.469061876247505,0.49763991908294,0.46
4042026002,imagined_sentence,mfcc_cosine,10,0.49966193373901285,0.4977606490872211,0.0168555465185112,0.4491017964071856,0.5016949152542373,0.5133333333333333
4042026003,imagined_sentence,mfcc_cosine,10,0.48582995951417,0.49837651821862344,0.017381019991390287,0.7704590818363274,0.5006747638326585,0.42
4062026001,imagined_sentence,mfcc_cosine,10,0.5064059339177344,0.4965758597437626,0.01629010564621048,0.2754491017964072,0.4817567567567568,0.52
4142026001,imagined_sentence,mfcc_cosine,10,0.5635135135135135,0.5660013513513513,0.01550620289890002,0.5768463073852296,0.5688259109311741,0.52
4142026002,imagined_sentence,mfcc_cosine,10,0.48073022312373226,0.500970926301555,0.0173465603972832,0.8762475049900199,0.49966055668703324,0.5533333333333333
4182026001,imagined_sentence,mfcc_cosine,10,0.5040595399188093,0.4962787550744249,0.01734581970452719,0.3153692614770459,0.49764309764309766,0.4266666666666667
4182026002,imagined_sentence,mfcc_cosine,10,0.49763673193787983,0.4990573936529372,0.017602560234650805,0.5229540918163673,0.50033760972316,0.4533333333333333
4192026001,imagined_sentence,mfcc_cosine,10,0.5308056872037915,0.5218618821936358,0.01671283116458969,0.2834331337325349,0.5145565335138795,0.5133333333333333
4192026002,imagined_sentence,mfcc_cosine,10,0.5189445196211097,0.5123261163734777,0.016654046069932416,0.3592814371257485,0.5057393652937204,0.5466666666666666
